,batter_name,batter_batting_average,batter_walk_rate,batter_strikeout_rate,batter_contact_rate,batter_slugging_percent,batter_on_base_percentage,batter_whiff_rate,batter_singles_average,batter_doubles_triple_average,batter_home_run_average
1417728,Sam Hilliard,0.2325581395348837,0.0615384615384615,0.2769230769230769,0.5770609318996416,0.4496124031007752,0.2978723404255319,0.4229390681003584,0.1317829457364341,0.0465116279069767,0.0542635658914728
1417744,Max Muncy,0.2314814814814814,0.1238390092879257,0.2074303405572755,0.6943127962085308,0.5,0.3515625,0.3056872037914692,0.0925925925925925,0.074074074074074,0.0648148148148148
1417742,Tommy Edman,0.2348484848484848,0.0584795321637426,0.1695906432748538,0.756,0.4242424242424242,0.2887323943661972,0.244,0.1439393939393939,0.0454545454545454,0.0454545454545454
1417731,Nolan Jones,0.2270916334661354,0.0930851063829787,0.2393617021276596,0.7459677419354839,0.3227091633466135,0.3216783216783216,0.2540322580645161,0.1593625498007968,0.0557768924302788,0.0119521912350597
1417740,Enrique Hernández,0.2300319488817891,0.0601503759398496,0.1553884711779448,0.7872,0.3769968051118211,0.28486646884273,0.2128,0.1469648562300319,0.0511182108626198,0.0319488817891373
1417246,Ty France,0.2392241379310344,0.0572831423895253,0.1833060556464811,0.7573904179408767,0.375,0.2925851703406814,0.2426095820591233,0.1594827586206896,0.0517241379310344,0.0280172413793103
1417245,Jake Fraley,0.2727272727272727,0.0575539568345323,0.1510791366906475,0.7932960893854749,0.3848484848484848,0.3220338983050847,0.2067039106145251,0.1969696969696969,0.0606060606060606,0.0151515151515151
1417241,Noelvi Marte,0.2152466367713004,0.0262295081967213,0.2426229508196721,0.67170626349892,0.3094170403587444,0.2424242424242424,0.3282937365010799,0.1569506726457399,0.0403587443946188,0.0179372197309417
1417535,Michael Toglia,0.2193877551020408,0.0915254237288135,0.2440677966101695,0.6525323910482921,0.461734693877551,0.3139013452914798,0.3474676089517079,0.1122448979591836,0.0433673469387755,0.0637755102040816
1417541,Ryan McMahon,0.2437722419928825,0.0835380835380835,0.226044226044226,0.697452229299363,0.400355871886121,0.3253968253968254,0.3025477707006369,0.1583629893238434,0.0498220640569395,0.0355871886120996
1417542,Ezequiel Tovar,0.2707692307692307,0.0263761467889908,0.2282110091743119,0.6658014276443868,0.4723076923076923,0.2956909361069836,0.3341985723556132,0.1553846153846153,0.0753846153846153,0.04
1417591,Teoscar Hernández,0.2711571675302245,0.0626535626535626,0.226044226044226,0.6599845797995374,0.5043177892918825,0.3301587301587301,0.3400154202004626,0.155440414507772,0.0587219343696027,0.0569948186528497
1417578,Aaron Schunk,0.253012048192771,0.0353982300884955,0.2300884955752212,0.7354497354497355,0.3614457831325301,0.2873563218390804,0.2645502645502645,0.1927710843373494,0.036144578313253,0.0240963855421686
1417566,Chris Taylor,0.1931818181818181,0.0961538461538461,0.2269230769230769,0.6946564885496184,0.2954545454545454,0.2935323383084577,0.3053435114503817,0.1306818181818181,0.0454545454545454,0.0170454545454545
1417556,Austin Barnes,0.2421875,0.0747126436781609,0.1896551724137931,0.77734375,0.2890625,0.3120567375886525,0.22265625,0.2109375,0.0234375,0.0078125
1417555,Shohei Ohtani,0.3108974358974359,0.0943613348676639,0.1875719217491369,0.7001533742331288,0.6586538461538461,0.3909348441926346,0.2998466257668711,0.1506410256410256,0.0721153846153846,0.0881410256410256
1417564,Andy Pages,0.2519893899204244,0.0554455445544554,0.198019801980198,0.7388149939540508,0.4217506631299735,0.3037037037037037,0.2611850060459492,0.1538461538461538,0.0636604774535809,0.0344827586206896
1417453,Isaac Paredes,0.2401500938086304,0.1031073446327683,0.1440677966101695,0.8318440292445166,0.3977485928705441,0.3316831683168317,0.1681559707554833,0.1557223264540337,0.048780487804878,0.0356472795497185
1417447,Christian Bethancourt,0.2213740458015267,0.0294117647058823,0.2,0.6866197183098591,0.3893129770992366,0.25,0.3133802816901408,0.1297709923664122,0.0534351145038167,0.0381679389312977
1417452,Pete Crow-Armstrong,0.2403314917127071,0.0438413361169102,0.2004175365344467,0.703971119133574,0.3922651933701657,0.2819843342036554,0.296028880866426,0.1602209944751381,0.0524861878453038,0.0276243093922651
1417929,Bryan Ramos,0.1827956989247312,0.042016806722689,0.1764705882352941,0.7176470588235294,0.3118279569892473,0.2244897959183673,0.2823529411764706,0.1182795698924731,0.032258064516129,0.032258064516129
1417987,Riley Greene,0.2648221343873518,0.0871369294605809,0.2130013831258644,0.7335870599429115,0.4841897233201581,0.3462214411247803,0.2664129400570885,0.1521739130434782,0.0652173913043478,0.0474308300395256
1417981,Wenceel Pérez,0.2362637362637362,0.0611814345991561,0.170886075949367,0.803475935828877,0.3653846153846153,0.2926208651399491,0.196524064171123,0.1620879120879121,0.0549450549450549,0.0192307692307692
1418007,Korey Lee,0.2175141242937853,0.0351966873706004,0.2318840579710145,0.6360201511335013,0.3644067796610169,0.2533692722371967,0.3639798488664987,0.1412429378531073,0.0423728813559322,0.0338983050847457
1418005,Dominic Fletcher,0.1981132075471698,0.03584229390681,0.2043010752688172,0.7904040404040404,0.2452830188679245,0.2342342342342342,0.2095959595959595,0.160377358490566,0.0330188679245283,0.0047169811320754
1418003,Jacob Amaya,0.180327868852459,0.0449438202247191,0.2696629213483146,0.7395833333333334,0.1967213114754098,0.2307692307692307,0.2604166666666667,0.1639344262295081,0.0163934426229508,0.0
1417978,Miguel Vargas,0.1534391534391534,0.0836501901140684,0.1977186311787072,0.781021897810219,0.2539682539682539,0.2417061611374407,0.218978102189781,0.0952380952380952,0.037037037037037,0.0211640211640211
1417942,Trey Sweeney,0.2242990654205607,0.0416666666666666,0.2152777777777778,0.6774193548387096,0.3831775700934579,0.2654867256637168,0.3225806451612903,0.1401869158878504,0.0467289719626168,0.0373831775700934
1417934,Parker Meadows,0.2406015037593984,0.0655737704918032,0.2076502732240437,0.7301293900184843,0.4323308270676692,0.3034482758620689,0.2698706099815157,0.1390977443609022,0.0676691729323308,0.0338345864661654
1417933,Kerry Carpenter,0.2804878048780488,0.0595238095238095,0.2083333333333333,0.6963946869070209,0.5853658536585366,0.3345864661654135,0.3036053130929791,0.1300813008130081,0.08130081300813,0.0691056910569105
1417932,Matt Vierling,0.2536082474226804,0.058267716535433,0.1779527559055118,0.8030467899891186,0.4185567010309278,0.3065134099616858,0.1969532100108814,0.1608247422680412,0.0618556701030927,0.0309278350515463
1417941,Jake Rogers,0.2013422818791946,0.0506024096385542,0.2313253012048192,0.6731793960923623,0.3624161073825503,0.2539184952978056,0.3268206039076377,0.110738255033557,0.0570469798657718,0.0335570469798657
1417974,Luis Robert Jr.,0.2259740259740259,0.0490018148820326,0.2522686025408348,0.6389891696750902,0.3766233766233766,0.2766990291262136,0.3610108303249097,0.1428571428571428,0.0493506493506493,0.0337662337662337
1417969,Zach DeLoach,0.2241379310344827,0.0853658536585365,0.2073170731707317,0.7301587301587301,0.3620689655172414,0.3076923076923077,0.2698412698412698,0.1206896551724138,0.0862068965517241,0.0172413793103448
1417961,Lenyn Sosa,0.2470588235294117,0.0235849056603773,0.1745283018867924,0.8,0.3470588235294117,0.2685714285714285,0.2,0.188235294117647,0.038235294117647,0.0205882352941176
1417958,Colt Keith,0.2619047619047619,0.0512422360248447,0.1661490683229813,0.768664563617245,0.3829365079365079,0.3072625698324022,0.231335436382755,0.2003968253968254,0.0357142857142857,0.0257936507936507
1417956,Spencer Torkelson,0.2176470588235294,0.065126050420168,0.2205882352941176,0.7272727272727273,0.3735294117647059,0.2830188679245283,0.2727272727272727,0.1235294117647058,0.0647058823529411,0.0294117647058823
1417965,Andrew Vaughn,0.2468916518650089,0.0519835841313269,0.1778385772913816,0.7793468667255075,0.4049733570159858,0.2945091514143095,0.2206531332744924,0.1580817051509769,0.0550621669626998,0.0337477797513321
1416488,Ketel Marte,0.2941176470588235,0.096822995461422,0.1573373676248109,0.7828282828282829,0.5618661257606491,0.3752244165170557,0.2171717171717171,0.1724137931034483,0.050709939148073,0.0709939148073022
1416483,Corbin Carroll,0.2338568935427574,0.0920881971465629,0.1647211413748378,0.7912297426120114,0.4258289703315881,0.3183229813664596,0.2087702573879885,0.1361256544502617,0.06282722513089,0.0349040139616055
1416503,Nick Ahmed,0.2292682926829268,0.0413533834586466,0.18796992481203,0.7398190045248869,0.2975609756097561,0.2685185185185185,0.2601809954751131,0.1853658536585365,0.0341463414634146,0.0097560975609756
1416502,Lourdes Gurriel Jr.,0.2686868686868687,0.0451612903225806,0.1564516129032258,0.7974308300395256,0.4121212121212121,0.3078393881453155,0.2025691699604743,0.1919191919191919,0.0444444444444444,0.0323232323232323
1416511,Jackson Merrill,0.2949907235621521,0.0406626506024096,0.1475903614457831,0.7970297029702971,0.5064935064935064,0.3286219081272085,0.2029702970297029,0.1836734693877551,0.0667903525046382,0.0445269016697588
1416444,Fernando Tatis Jr.,0.2734375,0.0610236220472441,0.1830708661417323,0.7175066312997348,0.4869791666666667,0.327710843373494,0.2824933687002652,0.1666666666666666,0.0546875,0.0520833333333333
1416439,Jake Cronenworth,0.2402135231316726,0.0826558265582655,0.1558265582655826,0.826890756302521,0.3896797153024911,0.3146067415730337,0.173109243697479,0.1548042704626334,0.0551601423487544,0.0302491103202846
1416428,Geraldo Perdomo,0.2688821752265861,0.0849056603773584,0.1344339622641509,0.877221324717286,0.3685800604229607,0.3405994550408719,0.122778675282714,0.1933534743202417,0.066465256797583,0.0090634441087613
1416437,David Peralta,0.2870813397129186,0.0659340659340659,0.1684981684981685,0.7298474945533769,0.4545454545454545,0.3436123348017621,0.2701525054466231,0.1961722488038277,0.0526315789473684,0.0382775119617224
1416471,Elias Díaz,0.2649842271293375,0.0469135802469135,0.1703703703703703,0.7236842105263158,0.3817034700315457,0.306547619047619,0.2763157894736842,0.1861198738170347,0.0599369085173501,0.0189274447949526
1416470,Tyler Wade,0.233009708737864,0.0538461538461538,0.1538461538461538,0.8103448275862069,0.2524271844660194,0.2818181818181818,0.1896551724137931,0.2135922330097087,0.0194174757281553,0.0
1416463,Christian Walker,0.2515856236786469,0.0818181818181818,0.2015151515151515,0.7416044776119403,0.4693446088794926,0.3282732447817836,0.2583955223880597,0.1437632135306553,0.0528541226215644,0.054968287526427
1416450,Luis Arraez,0.3126984126984127,0.0351906158357771,0.0410557184750733,0.9319148936170212,0.3888888888888889,0.3379204892966361,0.0680851063829787,0.2539682539682539,0.0523809523809523,0.0063492063492063
1416457,Eugenio Suárez,0.2526501766784452,0.0621039290240811,0.2205323193916349,0.7066326530612245,0.4628975265017668,0.3121951219512195,0.2933673469387755,0.1484098939929328,0.0530035335689045,0.0512367491166077
1416455,Jake McCarthy,0.284037558685446,0.0549242424242424,0.1382575757575757,0.830568720379147,0.4014084507042254,0.3296703296703296,0.169431279620853,0.2206572769953051,0.0446009389671361,0.0187793427230046
1416452,Gabriel Moreno,0.2655172413793103,0.1005291005291005,0.1322751322751322,0.8195876288659794,0.3758620689655172,0.3506097560975609,0.1804123711340206,0.193103448275862,0.0551724137931034,0.0172413793103448
1416461,Randal Grichuk,0.2786069651741293,0.0532786885245901,0.1229508196721311,0.8158567774936062,0.5074626865671642,0.322429906542056,0.1841432225063938,0.1492537313432835,0.0845771144278607,0.044776119402985
1417199,Ian Happ,0.2446808510638297,0.0975308641975308,0.2061728395061728,0.7193126022913257,0.4450354609929078,0.3374805598755832,0.2806873977086743,0.1365248226950354,0.0638297872340425,0.0443262411347517
1417197,Nico Hoerner,0.2738301559792028,0.0641399416909621,0.0947521865889212,0.8836363636363637,0.3743500866551126,0.3252818035426731,0.1163636363636363,0.1993067590987868,0.0623916811091854,0.0121317157712305
1417189,Seiya Suzuki,0.2826086956521739,0.0851648351648351,0.2197802197802197,0.7515337423312883,0.4782608695652174,0.3609154929577465,0.2484662576687116,0.1778656126482213,0.0652173913043478,0.0395256916996047
1417185,Michael Busch,0.2510460251046025,0.0798258345428156,0.2264150943396226,0.7141453831041258,0.4476987447698745,0.3283302063789868,0.2858546168958742,0.1464435146443514,0.0606694560669456,0.0439330543933054
1417227,Luke Maile,0.1707317073170731,0.0702702702702702,0.2648648648648649,0.7,0.2520325203252032,0.25,0.3,0.1219512195121951,0.032520325203252,0.016260162601626
1417220,Jonathan India,0.2476370510396975,0.106703146374829,0.1696306429548563,0.8067729083665338,0.3931947069943289,0.3443163097199341,0.1932270916334661,0.162570888468809,0.0567107750472589,0.0283553875236294
1417215,Tyler Stephenson,0.2642369020501139,0.0705882352941176,0.1915966386554622,0.7721518987341772,0.4578587699316628,0.3284823284823285,0.2278481012658227,0.1594533029612756,0.061503416856492,0.0432801822323462
1417211,Spencer Steer,0.2257495590828924,0.0919689119170984,0.1735751295336787,0.7713280562884784,0.4056437389770723,0.3119122257053291,0.2286719437115215,0.1234567901234567,0.0670194003527336,0.0352733686067019
1417208,TJ Friedl,0.2272727272727272,0.0714285714285714,0.1428571428571428,0.8176691729323309,0.3881118881118881,0.2916666666666667,0.1823308270676691,0.1608391608391608,0.0209790209790209,0.0454545454545454
1417217,Elly De La Cruz,0.2598039215686274,0.0769230769230769,0.2408026755852843,0.6669513236549958,0.4705882352941176,0.3348017621145374,0.3330486763450043,0.1454248366013072,0.0735294117647058,0.0408496732026143
1417132,Ceddanne Rafaela,0.2439024390243902,0.0215827338129496,0.2115107913669064,0.6734033953112368,0.3864915572232645,0.2645985401459854,0.3265966046887631,0.1651031894934334,0.0506566604127579,0.0281425891181988
1417141,Connor Wong,0.2850467289719626,0.0496453900709219,0.1914893617021276,0.7141292442497261,0.4275700934579439,0.3289473684210526,0.2858707557502738,0.2009345794392523,0.0560747663551401,0.02803738317757
1417136,Wilyer Abreu,0.2602739726027397,0.0673267326732673,0.2099009900990099,0.7124518613607189,0.473972602739726,0.3233082706766917,0.2875481386392811,0.1342465753424657,0.084931506849315,0.0410958904109589
1417134,Nick Sogard,0.2816901408450704,0.0693069306930693,0.2277227722772277,0.7453416149068323,0.3380281690140845,0.3461538461538461,0.2546583850931677,0.2253521126760563,0.056338028169014,0.0
1417161,Triston Casas,0.2475247524752475,0.0960264900662251,0.2350993377483443,0.6802030456852792,0.4801980198019802,0.341991341991342,0.3197969543147208,0.1435643564356435,0.0396039603960396,0.0643564356435643
1416974,Enmanuel Valdez,0.2076502732240437,0.056910569105691,0.1991869918699187,0.7688022284122563,0.360655737704918,0.2639593908629442,0.2311977715877437,0.1202185792349726,0.0546448087431694,0.0327868852459016
1416932,José Caballero,0.2248243559718969,0.04631217838765,0.2212692967409948,0.7123893805309734,0.3466042154566744,0.2709251101321586,0.2876106194690265,0.1475409836065573,0.0562060889929742,0.0210772833723653
1416921,Richie Palacios,0.2264957264957265,0.1323529411764706,0.1794117647058823,0.7538167938931297,0.329059829059829,0.3512544802867383,0.2461832061068702,0.1709401709401709,0.0341880341880341,0.0213675213675213
1416919,Tommy Pham,0.2523584905660377,0.0623885918003565,0.1818181818181818,0.7792553191489362,0.3679245283018867,0.3093681917211329,0.2207446808510638,0.1816037735849056,0.0518867924528301,0.0188679245283018
1416936,Dylan Carlson,0.1968085106382978,0.0708955223880597,0.2276119402985074,0.6988235294117647,0.2819148936170212,0.2705314009661835,0.3011764705882352,0.1436170212765957,0.0372340425531914,0.0159574468085106
1416967,Jarren Duran,0.2848575712143928,0.0614334470989761,0.179749715585893,0.7548291233283804,0.4932533733133433,0.3384188626907073,0.2451708766716196,0.1604197901049475,0.0929535232383808,0.0314842578710644
1416965,Vaughn Grissom,0.1919191919191919,0.0472440944881889,0.1732283464566929,0.7741935483870968,0.2121212121212121,0.238095238095238,0.2258064516129032,0.1717171717171717,0.0202020202020202,0.0
1416964,Junior Caminero,0.25625,0.0531400966183574,0.1739130434782608,0.684931506849315,0.4375,0.3040935672514619,0.3150684931506849,0.15625,0.0625,0.0375
1416961,Christopher Morel,0.1908396946564885,0.0798376184032476,0.2110960757780784,0.6582867783985102,0.3416030534351145,0.2727272727272727,0.3417132216014897,0.1259541984732824,0.0248091603053435,0.0400763358778625
1416956,Josh Lowe,0.2418879056047197,0.0636550308008213,0.2402464065708419,0.6772616136919315,0.3982300884955752,0.3054054054054054,0.3227383863080684,0.1504424778761062,0.0619469026548672,0.0294985250737463
1416954,Jonny DeLuca,0.2222222222222222,0.0465686274509803,0.1813725490196078,0.7561327561327561,0.3428571428571428,0.2664670658682634,0.2438672438672438,0.1523809523809524,0.0507936507936507,0.019047619047619
1416963,Jonathan Aranda,0.2612612612612612,0.08,0.18,0.8026315789473685,0.4864864864864865,0.3333333333333333,0.1973684210526315,0.1441441441441441,0.063063063063063,0.054054054054054
1416913,Bobby Witt Jr.,0.3322834645669291,0.0714285714285714,0.1328320802005012,0.78125,0.5889763779527559,0.3872832369942196,0.21875,0.1937007874015748,0.0881889763779527,0.0503937007874015
1416879,Maikel Garcia,0.2329749103942652,0.0588235294117647,0.1406025824964132,0.8464687819856704,0.3351254480286738,0.2854757929883139,0.1535312180143296,0.1648745519713261,0.0555555555555555,0.0125448028673835
1416874,Kyle Isbel,0.2303523035230352,0.0524109014675052,0.1740041928721174,0.8071942446043165,0.3658536585365853,0.2791878172588832,0.1928057553956834,0.1544715447154471,0.056910569105691,0.018970189701897
1416884,Freddy Fermin,0.2676923076923077,0.0535279805352798,0.1557177615571776,0.7670454545454546,0.3538461538461538,0.3141210374639769,0.2329545454545454,0.2123076923076923,0.04,0.0153846153846153
1416907,Michael Massey,0.2671009771986971,0.0324324324324324,0.1378378378378378,0.8240887480190174,0.4625407166123778,0.2946708463949843,0.1759112519809825,0.1628664495114006,0.0618892508143322,0.0423452768729641
1416898,MJ Melendez,0.2146464646464646,0.0584905660377358,0.1943396226415094,0.712403951701427,0.4141414141414141,0.2716627634660422,0.287596048298573,0.1035353535353535,0.0707070707070707,0.0404040404040404
1416897,Hunter Renfroe,0.2293333333333333,0.073170731707317,0.1646341463414634,0.7704225352112676,0.3866666666666666,0.2968369829683698,0.2295774647887324,0.1466666666666666,0.0453333333333333,0.0373333333333333
1419776,Julio Rodríguez,0.2730496453900709,0.0501981505944517,0.2047556142668428,0.6923076923076923,0.4095744680851064,0.3189368770764119,0.3076923076923077,0.2074468085106383,0.0301418439716312,0.0354609929078014
1419720,JJ Bleday,0.2509090909090909,0.0885558583106267,0.162125340599455,0.7453358208955224,0.4472727272727272,0.3300813008130081,0.2546641791044776,0.1309090909090909,0.0854545454545454,0.0345454545454545
1419741,Daz Cameron,0.2039473684210526,0.0568720379146919,0.2227488151658767,0.7142857142857143,0.3421052631578947,0.2621951219512195,0.2857142857142857,0.1381578947368421,0.0328947368421052,0.0328947368421052
1419751,Justin Turner,0.2596810933940774,0.0972696245733788,0.1535836177474402,0.8331668331668332,0.3872437357630979,0.344758064516129,0.1668331668331668,0.1822323462414578,0.0523917995444191,0.0250569476082004
1419234,Tyler Fitzgerald,0.2895622895622896,0.0501193317422434,0.2410501193317422,0.6869712351945855,0.5151515151515151,0.3364779874213836,0.3130287648054145,0.1717171717171717,0.0673400673400673,0.0505050505050505
1419242,Michael Conforto,0.235576923076923,0.0719298245614035,0.1982456140350877,0.745742092457421,0.4471153846153846,0.3041575492341357,0.2542579075425791,0.1225961538461538,0.0673076923076923,0.0456730769230769
1419586,Kyle McCann,0.2204724409448819,0.0717948717948717,0.2769230769230769,0.550185873605948,0.3464566929133858,0.2978723404255319,0.449814126394052,0.1574803149606299,0.0314960629921259,0.0314960629921259
1419576,Cal Raleigh,0.2180451127819548,0.0860495436766623,0.2203389830508474,0.6914556962025317,0.4285714285714285,0.3043478260869565,0.3085443037974683,0.1278195488721804,0.0300751879699248,0.0601503759398496
1419571,Randy Arozarena,0.2199630314232902,0.091025641025641,0.2153846153846154,0.7058823529411765,0.3900184842883549,0.3104575163398693,0.2941176470588235,0.1238447319778188,0.0591497227356746,0.0369685767097966
1419592,Tyler Nevin,0.2064220183486238,0.0774410774410774,0.1885521885521885,0.7408993576017131,0.3440366972477064,0.2821576763485477,0.2591006423982869,0.1330275229357798,0.0412844036697247,0.0321100917431192
1419619,Jorge Polanco,0.2141119221411192,0.0762711864406779,0.2271186440677966,0.7288941736028538,0.3576642335766423,0.2916666666666667,0.2711058263971462,0.1484184914841849,0.0267639902676399,0.0389294403892944
1419618,J.P. Crawford,0.199481865284974,0.0964749536178107,0.1873840445269016,0.7940026075619296,0.3212435233160621,0.2945205479452055,0.2059973924380704,0.1295336787564766,0.0466321243523316,0.0233160621761658
1419567,Luke Raley,0.2534435261707989,0.0456349206349206,0.2341269841269841,0.6670918367346939,0.4931129476584022,0.2979274611398964,0.3329081632653061,0.140495867768595,0.0523415977961432,0.0606060606060606
1419601,Brent Rooker,0.2944444444444444,0.0763260025873221,0.2250970245795601,0.6638152266894782,0.5611111111111111,0.3639398998330551,0.3361847733105218,0.1722222222222222,0.0518518518518518,0.0703703703703703
1419599,Tyler Soderstrom,0.2346368715083799,0.0696721311475409,0.1967213114754098,0.7070422535211267,0.441340782122905,0.3010204081632653,0.2929577464788732,0.1284916201117318,0.0558659217877094,0.0502793296089385
1419598,Seth Brown,0.218562874251497,0.0480349344978165,0.222707423580786,0.7081005586592178,0.3712574850299401,0.2668539325842696,0.2918994413407821,0.1467065868263473,0.0329341317365269,0.0389221556886227
1419596,Zack Gelof,0.2113821138211382,0.0531468531468531,0.2587412587412587,0.6385658914728682,0.3638211382113821,0.2679245283018868,0.3614341085271317,0.1321138211382113,0.0447154471544715,0.0345528455284552
1419610,Victor Robles,0.3140495867768595,0.0638977635782747,0.1629392971246006,0.7542533081285444,0.4380165289256198,0.366412213740458,0.2457466918714555,0.2231404958677686,0.0743801652892562,0.0165289256198347
1419479,Pedro Pagés,0.2436548223350254,0.0383141762452107,0.2068965517241379,0.7458432304038005,0.3857868020304568,0.2801932367149758,0.2541567695961995,0.182741116751269,0.0253807106598984,0.0355329949238578
1419514,Brendan Donovan,0.2736660929432014,0.0624113475177304,0.1134751773049645,0.8525821596244132,0.4044750430292599,0.3248,0.1474178403755868,0.189328743545611,0.06368330464716,0.0206540447504302
1419513,Alec Burleson,0.2699619771863117,0.0507936507936507,0.1142857142857142,0.8090990187332738,0.4277566539923954,0.3118279569892473,0.1909009812667261,0.1920152091254753,0.0380228136882129,0.0399239543726235
1419544,Josh Rojas,0.2357512953367875,0.0833333333333333,0.1856060606060606,0.76010101010101,0.3471502590673575,0.313953488372093,0.2398989898989899,0.1658031088082901,0.0518134715025906,0.0181347150259067
1419510,Paul Goldschmidt,0.2466442953020134,0.0577395577395577,0.21007371007371,0.7272727272727273,0.4161073825503356,0.301710730948678,0.2727272727272727,0.1526845637583892,0.0570469798657718,0.0369127516778523
1419497,Matt Carpenter,0.217391304347826,0.0872093023255814,0.2441860465116279,0.710204081632653,0.3304347826086956,0.3076923076923077,0.2897959183673469,0.1565217391304348,0.0347826086956521,0.0260869565217391
1419495,Jordan Walker,0.1987179487179487,0.0469483568075117,0.2206572769953051,0.680921052631579,0.3717948717948718,0.2469879518072289,0.3190789473684211,0.0961538461538461,0.0705128205128205,0.032051282051282
1419509,Lars Nootbaar,0.2485207100591716,0.1096774193548387,0.1634408602150537,0.8138747884940778,0.4171597633136095,0.3470437017994858,0.1861252115059221,0.1538461538461538,0.0621301775147929,0.0325443786982248
1420328,Kody Clemens,0.2235294117647059,0.0186915887850467,0.1869158878504672,0.7654320987654321,0.4823529411764706,0.2413793103448276,0.2345679012345679,0.0705882352941176,0.1058823529411764,0.0470588235294117
1420359,Nick Castellanos,0.2541254125412541,0.0509554140127388,0.1770700636942675,0.7002967359050445,0.4306930693069307,0.3003095975232198,0.2997032640949555,0.16006600660066,0.0561056105610561,0.0379537953795379
1420270,José Tena,0.2774193548387096,0.035,0.19,0.7716049382716049,0.3677419354838709,0.3086419753086419,0.228395061728395,0.2258064516129032,0.032258064516129,0.0193548387096774
1420297,Kyle Schwarber,0.2482394366197183,0.1209677419354838,0.2246543778801843,0.6794986571172784,0.4876760563380282,0.3655274888558692,0.3205013428827216,0.1426056338028169,0.0387323943661971,0.0669014084507042
1420295,Trea Turner,0.2936507936507936,0.0428571428571428,0.1571428571428571,0.7384898710865562,0.4682539682539682,0.3295668549905838,0.2615101289134438,0.2023809523809523,0.0496031746031746,0.0416666666666666
1420281,Bryson Stott,0.24435318275154,0.081081081081081,0.1446740858505564,0.8298969072164949,0.3593429158110883,0.3159851301115242,0.1701030927835051,0.1786447638603696,0.0431211498973305,0.0225872689938398
1420277,Alec Bohm,0.2828467153284671,0.0595238095238095,0.125,0.8222222222222222,0.4525547445255474,0.3316326530612244,0.1777777777777777,0.1715328467153284,0.083941605839416,0.0273722627737226
1420275,Brandon Marsh,0.2569974554707379,0.0837606837606837,0.2444444444444444,0.7360208062418726,0.4274809160305343,0.3393665158371041,0.2639791937581274,0.1704834605597964,0.0483460559796437,0.0381679389312977
1420319,Garrett Stubbs,0.2156862745098039,0.0787037037037037,0.2129629629629629,0.7614942528735632,0.2745098039215686,0.2941176470588235,0.2385057471264367,0.1764705882352941,0.0326797385620915,0.0065359477124183
1420315,Dylan Crews,0.2016806722689075,0.0700636942675159,0.1719745222929936,0.7668161434977578,0.3193277310924369,0.2692307692307692,0.2331838565022421,0.134453781512605,0.042016806722689,0.0252100840336134
1420324,Edmundo Sosa,0.2723214285714285,0.0442176870748299,0.1938775510204081,0.6821561338289963,0.4553571428571428,0.3122362869198312,0.3178438661710037,0.1696428571428571,0.0714285714285714,0.03125
1420312,Joey Gallo,0.1635514018691588,0.0823529411764705,0.288235294117647,0.6004618937644342,0.3317757009345794,0.2603305785123967,0.3995381062355658,0.0794392523364486,0.0420560747663551,0.0420560747663551
1420105,Drew Millas,0.2222222222222222,0.0675675675675675,0.2027027027027027,0.7924528301886793,0.2962962962962963,0.288135593220339,0.2075471698113207,0.1851851851851851,0.0185185185185185,0.0185185185185185
1420073,Connor Norby,0.2413793103448276,0.0597609561752988,0.247011952191235,0.6690140845070423,0.4482758620689655,0.3015873015873015,0.3309859154929577,0.1379310344827586,0.0517241379310344,0.0517241379310344
1420069,Jonah Bride,0.2755555555555555,0.0941558441558441,0.1753246753246753,0.8369304556354916,0.4666666666666667,0.358267716535433,0.1630695443645084,0.1822222222222222,0.0444444444444444,0.0488888888888888
1420062,Jesús Sánchez,0.2511210762331838,0.0667752442996742,0.2068403908794788,0.6920668058455115,0.4282511210762332,0.3141683778234086,0.3079331941544885,0.1569506726457399,0.0538116591928251,0.0403587443946188
1420099,Jacob Young,0.2575757575757575,0.0476190476190476,0.1666666666666666,0.8182883939038686,0.3333333333333333,0.3,0.1817116060961313,0.1969696969696969,0.0541125541125541,0.0064935064935064
1420092,Luis García Jr.,0.2833333333333333,0.0442176870748299,0.1394557823129251,0.7936681222707423,0.4291666666666666,0.3201581027667984,0.2063318777292576,0.2020833333333333,0.05,0.03125
1420086,Juan Yepez,0.2903225806451613,0.0656934306569343,0.1423357664233576,0.7840172786177105,0.4423963133640553,0.3446808510638298,0.2159827213822894,0.1935483870967742,0.0691244239631336,0.0276497695852534
1420090,James Wood,0.2705479452054795,0.0917647058823529,0.2211764705882353,0.7058823529411765,0.4383561643835616,0.3564954682779456,0.2941176470588235,0.1780821917808219,0.0616438356164383,0.0308219178082191
1420056,Dane Myers,0.2923076923076923,0.064516129032258,0.2365591397849462,0.6890756302521008,0.5538461538461539,0.352112676056338,0.3109243697478991,0.1384615384615384,0.1076923076923077,0.0461538461538461
1420024,Nick Fortes,0.2259136212624584,0.0311614730878186,0.1161473087818696,0.8654545454545455,0.3189368770764119,0.2532051282051282,0.1345454545454545,0.1594684385382059,0.0531561461794019,0.0132890365448504
1420020,Jake Burger,0.2509433962264151,0.0423728813559322,0.2090395480225988,0.6985915492957746,0.4622641509433962,0.2910714285714286,0.3014084507042253,0.1509433962264151,0.0452830188679245,0.0547169811320754
